11013;appelsiinimarmeladi;fi
11014;palmuöljy;fi
11030;jauho, ruissihtijauho;fi
11041;hernekeitto, säilyke, laimentamaton, sianliha;fi
11045;appelsiini, kuorittu;fi
11046;mandariini, kuorittu;fi
11047;greippi, kuorittu;fi
11048;sitruuna, kuorittu;fi
11049;banaani, kuorittu;fi
11050;kiivi, kuorittu;fi
11051;persikka/nektariini, kuorittu, kivetön;fi
11052;kirsikka, kivetön;fi
11053;luumu, kivetön;fi
11054;aprikoosi, keskiarvo, kivetön;fi
11055;vesimeloni, kuorittu;fi
11056;ananas, kuorittu;fi
11057;avokado, kuorittu, kivetön;fi
11059;tonnikala, keskiarvo;fi
11060;omena, kotimainen, kuorittu;fi
11061;omena, ulkomainen, kuorittu;fi
11062;päärynä, kuorittu;fi
11063;luumu, kivetön, kuivattu;fi
11064;herkkusieni, säilyke;fi
11065;ruusunmarjasose, sokeriton;fi
11067;tonnikala, vedessä, säilyke;fi
11068;vanukas, maitovanukas, teollinen;fi
11069;viini, alkoholiton;fi
11070;hernekeitto, säilyke, laimennettu, sianliha;fi
11071;eksoottinen hedelmä, keskiarvo, mango/papaija, kuorittu;fi
11072;hapankurkku liemineen, venäläinen kurkku;fi
11074;itu, sinimailasen itu;fi
11086;pähkinä, cashewpähkinä;fi
11087;tahini, seesamtahna, ei lisättyä suolaa;fi
11089;kikherne suolattomassa vedessä;fi
11090;papu, valkoinen, tomaattikastike;fi
11092;herajauhe, teollisuuden raaka-aine;fi
11094;karjalanpiirakka, teollinen, tumma, laktoositon;fi
11095;munkki, vesi, leipomo;fi
11110;kasvispihvi/pyörykkä, sisältää soijaproteiinia;fi
11120;pulla, korvapuusti, leipomo, vesi;fi
11123;pulla, keskirasvainen, rasvaton maitojauhe, leipomo;fi
11124;pulla, runsasrasvainen, kevytmaito, leipomo;fi
11126;sekaleipä, vesi, graham-, ruis-, vehnäjauho;fi
11130;tuorejuusto, rasvaa 6-11 %, maustettu;fi
11131;juusto, valkohome/valkosinihomejuusto, rasvaa 40 %;fi
11132;(arc) tuorejuusto, kasvirasvaa, rasvaa 24-30 %;fi
11133;juusto, puolikova juusto, kevyt, rasvaa 15-18 %;fi
11134;basilika, tuore;fi
11135;bambunverso;fi
11136;kerma, vispikerma, kevyt, rasvaa 25 %;fi
11142;mehujää keskiarvo;fi
11144;salaatinkastike, kotitekoinen, jogurttia;fi
11145;maito, rasvaton, vl, d-vitamiinia 1 ug;fi
11146;juusto, leipäjuusto, rasvaa 17-23 %, vl;fi
11148;jäätelö, kermajäätelöpuikko, suklainen, keskiarvo;fi
11149;jäätelö, mehujää-jäätelöpuikko, keskiarvo;fi
11150;broileri, marinoitu, ilman nahkaa, raaka;fi
11152;kermaviili, rasvaa 10-12 %, vl;fi
11154;viili, maustamaton, kevytviili, rasvaa 2 %, vl;fi
11155;raejuusto, rasvaa 2-5 %, vl;fi
11156;rahka, maitorahka, maustamaton, rasvaa <0,5 %, vl;fi
11157;(arc) juusto, rasvaa 28 %, sisältää kasvirasvaa;fi
11158;nuppuvihannes, kukkakaali, porkkana, parsakaali;fi
11159;creme fraiche, ranskankerma, rasvaa 15-18 %;fi
11164;jälkiruokakastike, vanilliinikastike, vispautuva vaniljakastike;fi
11165;piimä, rasvaton, vl, d-vit 1ug;fi
11172;jäätelö, kasvirasvajäätelöpuikko, suklaakuorrute;fi
11173;jäätelö, kasvirasvajäätelötuutti;fi
11177;mustapippuri;fi
11178;valkopippuri;fi
11182;paprikajauhe;fi
11184;kaneli;fi
11185;neilikka;fi
11186;inkivääri, jauhettu;fi
11187;kardemumma;fi
11188;vanilliinisokeri;fi
11191;oregano, kuivattu;fi
11194;timjami, kuivattu;fi
11196;aromisuola/yrttisuola suolapitoisuus 71 %;fi
11197;maustekastike, ruskea, hp-kastike;fi
11198;rypälesokeri, glukoosi;fi
11203;hunajameloni, kuorittu;fi
11210;ksylitolipastilli, c-vitaminoitu;fi
11211;juusto, fetajuusto, rasvaa 25 %, vuohenmaito, suolaliemessä;fi
11212;auringonkukansiemen, kuorittu;fi
11287;kasvirasvalevite 28 %, mini lätta;fi
11469;hedelmäsose, teollinen lastenruoka, tuotekeskiarvo;fi
11470;marjasose, teollinen lastenruoka, tuotekeskiarvo;fi
11471;porkkana-perunasose, teollinen lastenruoka, tuotekeskiarvo;fi
11472;naudanliha-kasvissose, teollinen lastenruoka, tuotekeskiarvo;fi
11473;porsaanliha-kasvissose, teollinen lastenruoka, tuotekeskiarvo;fi
11474;kana-kasvissose keskiarvo, teollinen lastenruoka, tuotekeskiarvo;fi
11475;kala-kasvissose, teollinen lastenruoka, tuotekeskiarvo;fi
11476;jauhelihaa ja spagettia, teollinen lastenruoka, tuotekeskiarvo;fi
11503;täysmehu, rypäletäysmehu;fi
11505;banaanilastu, kuivattu banaani;fi
11507;riisitärkkelys;fi
11508;sianliha, keitetty, suolaton;fi
11511;peruna, kuorittu, keitetty, suolaton;fi
11512;siankyljys;fi
11513;porsaanfilee, sisäfilee, rasvaa 4,5 %;fi
11514;perunasose, vesi, kotitekoinen lastenruoka, suolaton;fi
11515;perunasose, maito, kotitekoinen lastenruoka, suolaton;fi
11516;peruna-porkkanasose, vesi, kotitekoinen lastenruoka, suolaton;fi
11517;naudanliha-perunasose, kotitekoinen lastenruoka, suolaton;fi
11518;porsaanliha-perunasose, kotitekoinen lastenruoka, suolaton;fi
11519;kala-kasvissose, kotitekoinen lastenruoka, suolaton;fi
11520;kana-kasvissose, kotitekoinen lastenruoka, suolaton;fi
11521;riisi pitkäjyväinen, puuroutumaton;fi
11522;ruis-riisiseos, riisi ja ruisrouhe;fi
11523;salaatti, punajuurisalaatti, majoneesikastike;fi
11550;tuorejuusto, rasvaa 30 %, maustettu, vl;fi
11551;kalkkunan rintafilee;fi
11553;hedelmähillo, keskiarvo;fi
11557;täysmehu, sitruunatäysmehu, laimentamaton;fi
11558;täysmehu, appelsiinitäysmehu, kalsiumia;fi
11562;jauheliha, naudan, rasvaa 17 %;fi
11563;broileri, koipi-reisi, nahkoineen, raaka;fi
11564;broileri, rintaleike, nahkoineen;fi
11565;broileri, rintafilee, nahaton, suikale, leike;fi
11568;(arc) rasvaseos 60%, d-vitamiinia 10 ug;fi
11571;tuorejuusto, rasvaa 11 %, maustamaton;fi
11572;(arc) maito, rasvaton, lisätty kalsiumia, d-vitamiinia 0,5 ug;fi
11580;pähkinävälipala, makea, patukka/levy;fi
11581;(arc) soijavälipala, hapatettu, maustettu, rasvaa 1 %, vitaminoitu;fi
11587;marjajuoma, ruusunmarja, pro viva, kauraa ja probiootteja;fi
11589;piparjuuri;fi
11680;peruna, kuorittu, suurtaloustuote, suojakaasupakattu;fi
11685;paistoöljy, palmuöljy 50 %, palmuydinöljy 25 %, rypsiöljy 25 %;fi
11687;riisijuoma, maustamaton;fi
11689;parsa, raaka, puhdistettu;fi
11690;majoneesi, vähärasvainen, rasvaa 15 %;fi
11691;mäti, keskiarvo, suolattu;fi
11694;jogurtti, maustettu hillolla, rasvaa 2 %, vl;fi
11695;rypsiöljy, kylmäpuristettu;fi
11700;soijaproteiini konsentraatti, 58 % proteiinia;fi
11701;palmuydinöljy;fi
11723;jogurtti, maustettu, rasvaa 3 %;fi
11725;viili, maustettu, rasvaa 2 %;fi
11726;viili, maustettu, rasvaa 1 %, vl;fi
11727;jogurtti, maustettu, rasvaa 2,5 %;fi
11730;sekaleipä, grahamsämpylä, vesi;fi
11733;vaalea leipä, vehnäsämpylä, vesi;fi
11734;siitakesieni;fi
11735;osterivinokas;fi
11736;jogurtti, maustamaton, rasvaa 1,5 %;fi
11739;kasvirasvalevite 35 %, becel pro-activ;fi
28905;jauho, täysjyvävehnäjauho;fi
28908;ohrasuurimo, keitetty, suolaa;fi
28909;makaroni, ruismakaroni;fi
28910;riisi tumma;fi
28911;riisi, tumma, keitetty, suolaa;fi
28912;makaroni, ruismakaroni, keitetty, suolaa;fi
28913;peruna, punnittu kuorineen;fi
28914;peruna, kuorineen, keitetty, suolaa;fi
28915;meloni, verkko/cantaloupemeloni, punnittu kuorineen;fi
28916;omena, keskiarvo, punnittu kuorineen;fi
28917;päärynä, punnittu kuorineen;fi
28918;luumu, tumma, punnittu kivineen;fi
28919;luumu, tumma, kuivattu, punnittu kivineen;fi
28920;kirsikka, punnittu kivineen;fi
28921;aprikoosi, keskiarvo, punnittu kivineen;fi
28922;persikka/nektariini, keskiarvo, punnittu kivineen;fi
28923;ananas, tuore, punnittu kuorineen;fi
28924;appelsiini, punnittu kuorineen;fi
28925;sitruuna, keskiarvo, punnittu kuorineen;fi
28926;greippi, keskiarvo, punnittu kuorineen;fi
28927;makkara, kasvismakkara, soijapitoinen;fi
28928;viininlehti, säilötty suolaliemeen;fi
28929;jauheliha, lampaan, rasvaa 14 %;fi
28930;jauheliha, broilerin;fi
28931;vesimeloni, punnittu kuorineen;fi
28932;viinirypäle, keskiarvo, punnittu kivineen, vihreä/tumma;fi
28933;avokado, punnittu kuorineen ja kivineen;fi
28934;banaani, punnittu kuorineen;fi
28935;mandariini, keskiarvo, punnittu kuorineen;fi
28936;viikuna, kuivattu, punnittu kantoineen;fi
28937;taateli, kuivattu, punnittu kivineen;fi
28938;oliivi, keskiarvo, kivetön, öljyssä, vihreä/musta;fi
28939;kiivi, punnittu kuorineen;fi
28941;omena, kotimainen, kuorineen;fi
28942;omena, ulkomainen, kuorineen;fi
28943;maissintähkä, kokonainen, keitetty, ei suolaa;fi
28944;hunajameloni, punnittu kuorineen;fi
28945;jauheliha, kalkkunan, rasvaa 5-6 %;fi
28946;jauheliha, sian, rasvaa 16 %;fi
28947;pekoni, filee, rasvaa 18 %;fi
28948;porkkana-riisipiirakka, sekakuori, teollinen;fi
28949;karjalanpiirakka, vehnäkuori;fi
28950;perunaruusu, duchesse;fi
28951;perunakroketti, uppopaistettu;fi
28952;uuniperuna, ilman täytettä kuorineen, ei rasvaa, ei suolaa;fi
28953;peruna, uusi, keitetty, suolaa;fi
28954;peruna, uusi, keitetty, suolaton;fi
28955;peruna, kuorineen, keitetty, suolaton;fi
28956;perunalaatikko, imelletty, kevytmaito;fi
28957;perunamoussaka, sika-nauta, kevytmaito;fi
28958;maissi, maissintähkä, grillattu;fi
28959;viininlehtikääryle, riisitäyte;fi
28961;soija-kasviskastike, tomaattinen, soijarouhe, suurustamaton;fi
28962;maissintähkä, kokonainen;fi
28963;peruna-kasvispata;fi
28966;kikhernepyörykkä, falafel, paistettu;fi
28967;salaatti, aurinkosalaatti, majoneesikastike;fi
28968;salaatti, waldorfin salaatti, juuriselleri-omena, majoneesikastike;fi
28969;nuudeli, keitetty, suolaton;fi
28970;riisipuuro, vesi, riisi, suolaa;fi
28971;donitsi, suklaakuorrutus;fi
28973;donitsi, sitruunakuorrutus;fi
28974;pulla, keskirasvainen, vesi;fi
28975;pannukakku, vesi;fi
28976;raparperi-kaurahiutalepaistos;fi
28977;marenki;fi
28978;perunalaatikko, broileri-perunalaatikko, ruoanvalmistuskerma;fi
28979;perunalaatikko, broileri-perunalaatikko, kasvirasvakerma;fi
28980;pyttipannu, broileripyttipannu, ei kananmunaa;fi
28981;broilerimureke;fi
28982;makaronilaatikko, liha-makaronilaatikko, sika-nauta, lihaliemi;fi
28983;riimiliha;fi
28984;tartarpihvi;fi
28985;mätikastike, ranskankerma;fi
28986;rapu, keitetty;fi
28987;hummeri, keitetty;fi
28988;simpukkakastike, maitopohjainen;fi
28989;graavilohi, lohicarpaccio, sitruunaa ja öljyä;fi
28990;valkosipulietana;fi
28991;kahvi, cafe au lait, makeuttamaton, täysmaito;fi
28992;maito, täysmaito, keitetty;fi
28993;kahvi, caffe latte, makeuttamaton, täysmaito;fi
28994;pulla, keskirasvainen, vesi, öljy;fi
28996;pulla, keskirasvainen, kevytmaito, öljy;fi
28998;pulla, keskirasvainen, vesi, voi;fi
29000;pulla, keskirasvainen, kevytmaito, voi;fi
29002;sekaleipä, sämpylä, vesi, öljy, sämpyläjauho;fi
29003;sekaleipä, sämpylä, rasvaton maito, öljy, sämpyläjauho;fi
29005;sekaleipä, sämpylä, vesi, voi, sämpyläjauho;fi
29006;sekaleipä, sämpylä, kevytmaito, voi, sämpyläjauho;fi
29007;sekaleipä, sämpylä, tilamaito, voi, sämpyläjauho;fi
29008;kasvisliemikuutio;fi
29009;kanaliemikuutio, sisältää vehnää;fi
29010;kalaliemikuutio;fi
29011;ahvenet foliossa, voissa;fi
29012;punajuuri-riisilaatikko, kevytmaito;fi
29013;simpukkakeitto, kuohukerma;fi
29014;kookosmaito, kookosjuoma;fi
29015;pirtelö, marja-jogurttijuoma, jäätelöä;fi
29016;pirtelö, hedelmä-jogurttijuoma, jäätelöä;fi
29017;juustofondue;fi
29018;jauhelihapihvi, broileri;fi
29019;jauhelihapihvi, lampaanliha, paistettu;fi
29020;jauhelihapihvi, sianliha, paistettu;fi
29021;jauhelihapihvi, kalkkuna, paistettu;fi
29022;papu, vihreä papu, keitetty;fi
29023;ateriasalaatti, pasta-mäti-katkarapusalaatti, avokadoa, öljykastike;fi
29024;kalakeitto, kookosmaito, kala-kookosmaitokeitto;fi
29025;sieni-ohrakeitto;fi
29026;kasvisliemi, laimennettu;fi
29027;kurkkukeitto, kylmä;fi
29028;munakoisonyytti, juusto- ja tomaattitäyte;fi
29029;risotto, avokado-pestorisotto;fi
29030;kasviskeitto, kasvis-kookosmaitokeitto;fi
29031;nuudelikeitto, kasviksia;fi
29032;kasvisgratiini, kermainen;fi
29033;juusto-kasviskeitto;fi
29034;kasvissosekeitto, herne-porkkana-maissi, kasvirasvakerma;fi
29035;hernesosekeitto, vesi, valkoviini;fi
29036;juuressosekeitto, kasvirasvakerma;fi
29037;juuressosekeitto, vesi;fi
29038;pasta-vihanneskeitto, vesi;fi
29039;katkarapu-porkkanakeitto, kasvirasvakerma;fi
29040;osterikeitto, kuohukerma;fi
29041;ateriasalaatti, tonnikalasalaatti, kasvikset, ei kastiketta;fi
29042;perunalaatikko, kinkku-perunalaatikko, kasvirasvakerma;fi
29043;perunalaatikko, janssoninkiusaus, kasvirasvakerma;fi
29044;maitokastike, valkokastike, kevytmaito, rasva-jauhosuurus, voi;fi
29045;maitokastike, valkokastike, kevytmaito, rasva-jauhosuurus, öljy;fi
29046;ruskea kastike, rasva-jauhosuurus, voi;fi
29047;ruskea kastike, rasva-jauhosuurus, öljy;fi
29048;wok-kasvikset, porkkana-herkkusieni-sipuli-paprika-herne;fi
29049;wok-kasvikset, vihreä papu-porkkana-paprika-maissi-palsternakka;fi
29050;pekoni, filee, rasvaa 18 %, paistettu;fi
29053;vaalea leipä, patonki, valkosipuli/yrttivoi;fi
29054;paahtoleipä, kaurapaahtoleipä, vesi, vehnäjauho, kaurahiutale;fi
29055;nuudeli, riisinuudeli;fi
29056;nuudeli, riisinuudeli, keitetty, suolaton;fi
29060;juusto, salaattijuusto, rasvaa 12-15 %, lehmänmaito, suolaliemessä;fi
29064;maito, kevytmaito, laktoositon maitojuoma, d-vitamiinia 1 ug;fi
29065;ruoanvalmistuskerma, rasvaa 15 %;fi
29066;kerma, kuohukerma, rasvaa 35 %;fi
29070;energiajuoma, vitaminoitu;fi
29071;kaakaojuoma, kylmä, rasvaton maito, sokeroitu;fi
29073;sieni-kasvismuhennos, kasvirasvakerma;fi
29074;hampurilainen, kasvishampurilainen, vehnäsämpylä;fi
29077;marjapiirakka, tuorejuustotäyte, pohjassa öljy;fi
29078;kebabliha;fi
29079;wok-kasvikset, paprika-sipuli-maissi-papu;fi
29080;kakku, jäätelökakku, kinuskikuorrutus;fi
29086;kalkkuna-kasviswokki;fi
29087;salaatti, jäävuorisalaatti-porkkana-kesäkurpitsa;fi
29089;jogurtti, juotava, rasvaa 0,1 %;fi
29090;maito, rasvaton, keitetty;fi
29091;kahvi, cappuccino, makeuttamaton, rasvaton maito;fi
29094;lihapata, naudanpaisti, lihaliemi, porkkana, voi;fi
29095;lihapata, naudanpaisti, lihaliemi, porkkana, öljy;fi
29098;wok-kasvikset, wokattu, paprika-sipuli-maissi-papu;fi
29099;wok-kasvikset, wokattu, porkkana-herkkusieni-sipuli-paprika-herne;fi
29100;wok-kasvikset, wokattu, vihreä papu, porkkana, paprika, maissi, palsternakka;fi
29103;lihapulla, naudanpaisti, paistettu voissa;fi
29104;lihapulla, naudanpaisti, paistettu öljyssä;fi
29125;jauheliha, broilerin, paistettu;fi
29126;jauheliha, broilerin, paistettu ilman rasvaa;fi
29128;viili, maustamaton, rasvaton;fi
29130;voileipä, lämmin oopperaleipä, jauhelihapihvi, kananmuna;fi
29131;voileipä, lämmin sienileipä;fi
29132;voileipä, lämmin juustoleipä, kananmuna;fi
29135;siideri, kuiva, 4,7 til% alkoholia;fi
29136;sieni, ryöpätty;fi
29139;peruna, paistettu, voi;fi
29145;jauheliha, lampaan, paistettu ilman rasvaa;fi
29146;jauheliha, lampaan, paistettu;fi
29147;jauheliha, kalkkunan, paistettu ilman rasvaa;fi
29148;jauheliha, kalkkunan, paistettu;fi
29149;italianpata;fi
29150;mehu, mehujuoma, puolukka, laimennettu;fi
29155;kaakaorasva;fi
29156;suklaa, valkoinen, valkosuklaa;fi
29159;margariini 40 %, teollinen tuotekeskiarvo;fi
29160;kananmuna, kuorineen punnittu;fi
29175;jauheliha, naudan, rasvaa 17 %, paistettu ilman rasvaa;fi
29180;lihakastike, sianliha, vihanneksia, ruoanvalmistuskerma;fi
29181;sianlihasuikale, paistettu öljyssä;fi
29182;naudanlihasuikale, paistettu öljyssä;fi
29183;lihakastike, naudanliha, vihanneksia, ruoanvalmistuskerma;fi
29207;silakkafilee;fi
29208;kuskus;fi
29209;kuskus, keitetty, suolaa, öljyä;fi
29210;maito, kevytmaito, ei lisätty d-vitamiinia, luomu;fi
29211;maito, rasvaton, ei lisätty d-vitamiinia, luomu;fi
29212;piimä, rasvaton, ei lisätty d-vitamiinia, luomu;fi
29215;mehu, mehujuoma, c-vitamiinia;fi
29216;kiisseli, mehukeitto, 30 mg c-vitamiinia;fi
29217;kangasrousku;fi
29219;pinaattiohukainen, maidoton;fi
29222;hernekeitto, kasvishernekeitto;fi
29223;lasagne, naudanpaisti;fi
29226;poronkäristys, vähärasvainen;fi
29228;juusto, fetajuusto, vuohenmaito, öljyssä;fi
29229;porkkana, keitetty, suolaton;fi
29232;sekaleipä, rieska, peruna-ohra, perunasosejauhe;fi
29233;munkki, paistettu rypsiöljyssä;fi
29237;lese, ruislese;fi
29238;kevätkääryle, kasvistäyte;fi
29239;juusto, mozzarella, rasvaa 20 %, tuorejuusto;fi
29240;kevätkääryle, jauhelihatäyte;fi
29241;risotto, soija-kasvisrisotto;fi
29242;kikherne-perunapata;fi
29247;kalamureke, maidoton;fi
29248;perunalaatikko, silakkalaatikko, kevytmaito, ei pekonia;fi
29249;perunalaatikko, silakkalaatikko, kalaliemi;fi
29250;kalakastike, tonnikalakastike, tomaattinen;fi
29253;lihapulla, naudanpaisti, uunissa paistettu;fi
29254;lindströminpihvi, naudanpaisti;fi
29255;uunikala, ruoanvalmistuskerma;fi
29256;broilerifilee, juustotäyte, uunissa;fi
29257;lasagne, broilerinliha;fi
29259;lihapulla, hirvenliha, paistettu voissa;fi
29260;vaalea leipä, naanleipä;fi
29262;lihapulla, hirvenliha, ei kermaa, paistettu;fi
29263;kirjolohifilee, kasvirasvakerma, leivitetty, uunissa;fi
29264;lasagne, soija-kasvislasagne;fi
29266;kesäkurpitsa, täytetty, soija, riisi;fi
29267;kasvisminestronekeitto;fi
29268;kermaperuna, kahvikerma;fi
29269;kermaperuna, kasvirasvakerma;fi
29270;makaronilaatikko, liha-makaronilaatikko, naudanpaisti, lihaliemi;fi
29271;makaronilaatikko, liha-makaronilaatikko, naudanliha, lihaliemi;fi
29273;makaronilaatikko, liha-makaronilaatikko, naudanpaisti, kevytmaito,tumma makaroni;fi
29275;peruna-sipulilaatikko, kasvirasvakerma 15 %;fi
29277;perunalaatikko, jauheliha-perunalaatikko, naudanpaisti, lihaliemi;fi
29279;hampurilainen, naudanlihapihvi ja vehnäsämpylä;fi
29283;jauhelihapihvi, naudanliha, paistettu;fi
29284;naudanlihapihvi, paistettu voissa;fi
29285;naudanlihaleike, leivitetty, paistettu öljyssä;fi
29286;naudanlihaleike, leivitetty, paistettu voissa;fi
29289;lihamureke, naudanpaisti, vesi;fi
29293;lihapata, palapaisti, ruoanvalmistusrasva, keskiarvo;fi
29294;neljänviljanpuuro, vesi, suolaa;fi
29295;karjalanpiirakka, perinteinen, voideltu voilla;fi
29304;salaatti, salaattipöydän antimet, ei kastiketta;fi
29305;hernekeitto, keskirasvainen naudanliha;fi
29306;uunibanaani;fi
29307;kaurapuuro, vesi, kauraleseitä, suolaa;fi
29409;margariini 60 %, becel laktoositon;fi
29410;herkkutatti;fi
29411;herkkutatti, kokoon keitetty;fi
29412;äidinmaidonkorvike, jauhe, tuotekeskiarvo;fi
29413;äidinmaidonkorvike, käyttövalmis, tuotekeskiarvo;fi
29495;(arc)täysmehu, c-vitamiinia, keskiarvo;fi
29496;makaroni, gluteeniton;fi
29497;pasta, gluteeniton, tuotekeskiarvo, keitetty, suolaton;fi
29498;risotto, broileririsotto;fi
29499;jauho, jauhoseos, luontaisesti gluteeniton, riisi-maissi-peruna;fi
29500;vanukas, riisivanukas, vaniljariisi;fi
29501;tonikki, tonic vesi;fi
29510;palsternakka, keitetty, suolaton;fi
29511;juuriselleri, keitetty, suolaton;fi
29682;seiti, keitetty, suolaton;fi
29683;kampela, keitetty, suolaton;fi
29684;turska, keitetty, suolaton;fi
29685;täysmehu, luumutäysmehu;fi
29686;kalkkuna, keitetty, suolaton;fi
29687;makeinen, salmiakkimakeinen;fi
29749;keksi, leivoskeksi, keskiarvo;fi
29753;keksi, pikkuleipä;fi
29754;keksi, pikkuleipä, perunajauhoa, fruktoosilla makeutettu;fi
29756;keksi, suklaakeksi, teollinen, keskiarvo;fi
29759;keksi, lastenkeksi, keskiarvo;fi
29760;keksi, kaurakeksi, teollinen;fi
29761;keksi, vohvelikeksi;fi
29763;korppu, sokerikorppu, rasvaton maito, teollinen;fi
29764;korppu, sokerikorppu, vesi, teollinen;fi
29765;korppu, sokerikorppu, kevytmaito, kotitekoinen;fi
29766;korppu, grahamkorppu, vesi, teollinen;fi
29767;korppu, grahamkorppu, maito, kotitekoinen;fi
29768;korppu, vehnäkorppu, maito, teollinen;fi
29769;keksi, suolakeksi;fi
29770;keksi, voileipäkeksi, vesikeksi;fi
29771;näkkileipä, ruisnäkkileipä, kuitua 17 %;fi
29772;hapankorppu;fi
29775;muro, maissihiutale, sokerihuurrettu;fi
29776;muro, weetabix original, muroke, vitaminoitu;fi
29777;muro, weetabix, banaani, muroke;fi
29778;muro, vehnärengasmuro;fi
29779;muro, neljänviljanmuro;fi
29780;muro, suklaamuro, keskiarvo;fi
29781;muro, riisi-vehnähiutale;fi
29782;muro, lesemuro, täysjyvävehnä;fi
29783;muro, riisimuro;fi
29784;mysli, viljainen;fi
29785;mysli, perus;fi
29787;sekaleipä, kauraleipä, vesi;fi
29788;sekaleipä, ohraleipä, vesi, hiivaleipä- ohra-, vehnäjauho;fi
29789;vaalea leipä, juustopatonki;fi
29790;vaalea leipä, valkosipulipatonki;fi
29791;sekaleipä, porkkanaleipä, vesi;fi
29792;sekaleipä, porkkanasämpylä, vesi;fi
29793;vaalea leipä, juustosämpylä, vesi;fi
29794;sekaleipä, kaurasämpylä, vesi;fi
29795;paahtoleipä, vehnä, vesi;fi
29796;paahtoleipä, grahampaahtoleipä, vesi;fi
29797;paahtoleipä, ruispaahtoleipä;fi
29798;sekaleipä, rouheleipä, vaalea, vesi;fi
29799;sekaleipä, rouhesämpylä, vesi, vaalea;fi
29800;sekaleipä, sämpylä, ruisrouhesämpylä, vesi;fi
29801;vaalea leipä, perunarieska, teollinen;fi
29802;sekaleipä, ohrarieska, teollinen;fi
29803;sekaleipä, rieska, peruna-ohra, vesi, vehnäjauho, teollinen;fi
29804;sekaleipä, vesi, vehnä-, ruisjauho, perunahiutale;fi
29805;sekaleipä, vaalea, vesi, vehnäjauho, vehnärouhe;fi
29806;paahtoleipä, monivilja;fi
29807;sekaleipä, sämpylä, monivilja;fi
29808;sekaleipä, ruissämpylä;fi
29809;sekaleipä, perunalimppu, vehnä-, ruisjauho, perunahiutale;fi
29810;sekaleipä, setsuuri, pääsiäislimppu/joululimppu;fi
29811;ruisleipä, ruissekaleipä;fi
29812;näkkileipä, vehnänäkkileipä, kuitua 7 %;fi
29813;näkkileipä, grahamnäkkileipä, kuitua 8 %;fi
29814;ruisleipä, varrasleipä;fi
29815;korppu, vehnäkorppu, vesi, teollinen;fi
29819;piimä, gefilus-piimä, rasvaton, d-vit 1 ug, probiootteja;fi
29822;jauho, maissijauho, karkea, polentajauho;fi
29823;jauho, maissijauho, hienoksi jauhettu;fi
29851;lampaanliha, vähärasvainen, keitetty, suolaton;fi
29975;ateriankorvike, proteiinijuomajauhe, herbalife formula 1, 35 % proteiinia;fi
30005;ateriankorvike, proteiinijuoma maitoon, herbalife formula 1;fi
30051;täysksylitolipastilli;fi
30104;jauho, tapioka;fi
30149;porsaankylki, ribsit, paistettu;fi
30151;pannukakku, laktoositon maitojuoma;fi
30152;makaronilaatikko, liha-makaronilaatikko, sianliha, kevytmaito;fi
30153;kaalilaatikko, lihaton, munamaito;fi
30154;nakkikeitto;fi
30155;jauhelihakastike, ruskea kastike, sianliha, rasvaa;fi
30156;hirvenlihakäristys;fi
30157;grillimakkara, grillattu;fi
30158;ohrapuuro, uunissa, maito, ohrasuurimo, suolaa;fi
30159;riisipuuro, maito, riisi, suolaton;fi
30161;kaurapuuro, rasvaton maito, suolaa;fi
30162;riisipuuro, täysmaito, riisi, suolaa;fi
30163;ateriasalaatti, tonnikalasalaatti, kananmuna, ei kastiketta;fi
30164;ateriasalaatti, katkarapusalaatti, kananmunaa, ei kastiketta;fi
30166;salaatti, sienisalaatti, kevytkerma;fi
30167;ateriasalaatti, caesarsalaatti, broileri, juusto, caesarkastike, krutonki;fi
30168;hampurilainen, naudanlihapihvi ja rouhesämpylä;fi
30169;hampurilainen, kanahampurilainen, rouhesämpylä;fi
30170;hampurilainen, kasvishampurilainen, rouhesämpylä;fi
30171;hampurilainen, ruishampurilainen, porsaan ulkofilee;fi
30172;sokerivesikuorrutus;fi
30174;pulla, korvapuusti, runsasrasvainen, vesi, öljy;fi
30175;kaurapuuro, vesi, omena-kaneli, sokeria, suolaton;fi
30178;vatruska, voideltu;fi
30179;hirvenlihakastike, ruoanvalmistuskerma;fi
30180;makaronilaatikko, soija-makaronilaatikko, kevytmaito;fi
30181;makaronilaatikko, kala-makaronilaatikko, tonnikala, kevytmaito;fi
30182;kinkkukastike, maitopohjainen, sinihomejuustoa, ruoanvalmistuskermaa;fi
30184;lohifilee, paistettu;fi
30185;vanukas, soijavanukas;fi
30186;vehnätortilla;fi
30187;maissinaksu, suolaton;fi
30188;veriohukainen, teollinen;fi
30189;pinaattiohukainen, teollinen;fi
30190;jauho, kaurajauho;fi
30192;risotto, jauheliha-papurisotto, naudanliha;fi
30193;pasta, moniviljapasta, vehnä, ruis, ohra;fi
30194;urheilujuoma, hiilihydraattijuoma, powerade, gatorade;fi
30195;vanukas, maitosuklaavanukas, teollinen, keskiarvo;fi
30200;kebableipä, pitakebab, rullakebab, grilliruoka;fi
30201;uunikala;fi
30202;sushi, tonnikala, ilman levää, nigiri;fi
30203;sushi, levärulla, tuoresuolattu lohi, maki;fi
30204;kasviskuskus;fi
30205;lihapulla, lihapyörykkä, teollinen;fi
30206;viineri, vaniljakiisseli, hillo, vesi, leipomo;fi
30207;soijajuoma, kalsiumia;fi
30208;kaurajuoma, maidoton, lisätty kalsiumia;fi
